C:\myData\IMG\center_2025_06_02_16_50_40_045.jpg,C:\myData\IMG\left_2025_06_02_16_50_40_045.jpg,C:\myData\IMG\right_2025_06_02_16_50_40_045.jpg,0,0,0,10.8698
C:\myData\IMG\center_2025_06_02_16_50_40_238.jpg,C:\myData\IMG\left_2025_06_02_16_50_40_238.jpg,C:\myData\IMG\right_2025_06_02_16_50_40_238.jpg,0,0,0,10.67419
C:\myData\IMG\center_2025_06_02_16_50_40_441.jpg,C:\myData\IMG\left_2025_06_02_16_50_40_441.jpg,C:\myData\IMG\right_2025_06_02_16_50_40_441.jpg,0,0,0,10.43989
C:\myData\IMG\center_2025_06_02_16_50_40_640.jpg,C:\myData\IMG\left_2025_06_02_16_50_40_640.jpg,C:\myData\IMG\right_2025_06_02_16_50_40_640.jpg,0,0,0,10.23137
C:\myData\IMG\center_2025_06_02_16_50_40_836.jpg,C:\myData\IMG\left_2025_06_02_16_50_40_836.jpg,C:\myData\IMG\right_2025_06_02_16_50_40_836.jpg,-0.45,0,0,9.980997
C:\myData\IMG\center_2025_06_02_16_50_41_039.jpg,C:\myData\IMG\left_2025_06_02_16_50_41_039.jpg,C:\myData\IMG\right_2025_06_02_16_50_41_039.jpg,0,0,0,9.758101
C:\myData\IMG\center_2025_06_02_16_50_41_238.jpg,C:\myData\IMG\left_2025_06_02_16_50_41_238.jpg,C:\myData\IMG\right_2025_06_02_16_50_41_238.jpg,0,0,0,9.563102
C:\myData\IMG\center_2025_06_02_16_50_41_441.jpg,C:\myData\IMG\left_2025_06_02_16_50_41_441.jpg,C:\myData\IMG\right_2025_06_02_16_50_41_441.jpg,0,0,0,9.353242
C:\myData\IMG\center_2025_06_02_16_50_41_636.jpg,C:\myData\IMG\left_2025_06_02_16_50_41_636.jpg,C:\myData\IMG\right_2025_06_02_16_50_41_636.jpg,0,0,0,9.184936
C:\myData\IMG\center_2025_06_02_16_50_41_831.jpg,C:\myData\IMG\left_2025_06_02_16_50_41_831.jpg,C:\myData\IMG\right_2025_06_02_16_50_41_831.jpg,0,0,0,9.001476
C:\myData\IMG\center_2025_06_02_16_50_42_025.jpg,C:\myData\IMG\left_2025_06_02_16_50_42_025.jpg,C:\myData\IMG\right_2025_06_02_16_50_42_025.jpg,0,0,0,8.821721
C:\myData\IMG\center_2025_06_02_16_50_42_216.jpg,C:\myData\IMG\left_2025_06_02_16_50_42_216.jpg,C:\myData\IMG\right_2025_06_02_16_50_42_216.jpg,0,0,0,8.662988
C:\myData\IMG\center_2025_06_02_16_50_42_412.jpg,C:\myData\IMG\left_2025_06_02_16_50_42_412.jpg,C:\myData\IMG\right_2025_06_02_16_50_42_412.jpg,0,0,0,8.489964
C:\myData\IMG\center_2025_06_02_16_50_42_573.jpg,C:\myData\IMG\left_2025_06_02_16_50_42_573.jpg,C:\myData\IMG\right_2025_06_02_16_50_42_573.jpg,-0.4,0,0,8.310071
C:\myData\IMG\center_2025_06_02_16_50_42_799.jpg,C:\myData\IMG\left_2025_06_02_16_50_42_799.jpg,C:\myData\IMG\right_2025_06_02_16_50_42_799.jpg,0,0,0,8.111351
C:\myData\IMG\center_2025_06_02_16_50_43_000.jpg,C:\myData\IMG\left_2025_06_02_16_50_43_000.jpg,C:\myData\IMG\right_2025_06_02_16_50_43_000.jpg,0,0,0,7.933306
C:\myData\IMG\center_2025_06_02_16_50_43_188.jpg,C:\myData\IMG\left_2025_06_02_16_50_43_188.jpg,C:\myData\IMG\right_2025_06_02_16_50_43_188.jpg,0,0,0,7.790563
C:\myData\IMG\center_2025_06_02_16_50_43_380.jpg,C:\myData\IMG\left_2025_06_02_16_50_43_380.jpg,C:\myData\IMG\right_2025_06_02_16_50_43_380.jpg,0,0,0,7.634967
C:\myData\IMG\center_2025_06_02_16_50_43_568.jpg,C:\myData\IMG\left_2025_06_02_16_50_43_568.jpg,C:\myData\IMG\right_2025_06_02_16_50_43_568.jpg,0,0.5620056,0,8.68194
C:\myData\IMG\center_2025_06_02_16_50_43_731.jpg,C:\myData\IMG\left_2025_06_02_16_50_43_731.jpg,C:\myData\IMG\right_2025_06_02_16_50_43_731.jpg,0,1,0,10.43683
C:\myData\IMG\center_2025_06_02_16_50_43_922.jpg,C:\myData\IMG\left_2025_06_02_16_50_43_922.jpg,C:\myData\IMG\right_2025_06_02_16_50_43_922.jpg,0,1,0,12.61117
C:\myData\IMG\center_2025_06_02_16_50_44_199.jpg,C:\myData\IMG\left_2025_06_02_16_50_44_199.jpg,C:\myData\IMG\right_2025_06_02_16_50_44_199.jpg,0,1,0,14.67092
C:\myData\IMG\center_2025_06_02_16_50_44_389.jpg,C:\myData\IMG\left_2025_06_02_16_50_44_389.jpg,C:\myData\IMG\right_2025_06_02_16_50_44_389.jpg,0,1,0,16.79605
C:\myData\IMG\center_2025_06_02_16_50_44_513.jpg,C:\myData\IMG\left_2025_06_02_16_50_44_513.jpg,C:\myData\IMG\right_2025_06_02_16_50_44_513.jpg,0,1,0,18.83765
C:\myData\IMG\center_2025_06_02_16_50_44_706.jpg,C:\myData\IMG\left_2025_06_02_16_50_44_706.jpg,C:\myData\IMG\right_2025_06_02_16_50_44_706.jpg,0,1,0,20.83716
C:\myData\IMG\center_2025_06_02_16_50_44_898.jpg,C:\myData\IMG\left_2025_06_02_16_50_44_898.jpg,C:\myData\IMG\right_2025_06_02_16_50_44_898.jpg,0,1,0,22.57392
C:\myData\IMG\center_2025_06_02_16_50_45_061.jpg,C:\myData\IMG\left_2025_06_02_16_50_45_061.jpg,C:\myData\IMG\right_2025_06_02_16_50_45_061.jpg,0,1,0,24.34892
C:\myData\IMG\center_2025_06_02_16_50_45_224.jpg,C:\myData\IMG\left_2025_06_02_16_50_45_224.jpg,C:\myData\IMG\right_2025_06_02_16_50_45_224.jpg,0,1,0,25.8843
C:\myData\IMG\center_2025_06_02_16_50_45_444.jpg,C:\myData\IMG\left_2025_06_02_16_50_45_444.jpg,C:\myData\IMG\right_2025_06_02_16_50_45_444.jpg,0,1,0,27.95694
C:\myData\IMG\center_2025_06_02_16_50_45_634.jpg,C:\myData\IMG\left_2025_06_02_16_50_45_634.jpg,C:\myData\IMG\right_2025_06_02_16_50_45_634.jpg,0,0.4300432,0,28.47986
C:\myData\IMG\center_2025_06_02_16_50_45_839.jpg,C:\myData\IMG\left_2025_06_02_16_50_45_839.jpg,C:\myData\IMG\right_2025_06_02_16_50_45_839.jpg,-0.5000001,0,0,27.79862
C:\myData\IMG\center_2025_06_02_16_50_46_020.jpg,C:\myData\IMG\left_2025_06_02_16_50_46_020.jpg,C:\myData\IMG\right_2025_06_02_16_50_46_020.jpg,0,0,0,27.21456
C:\myData\IMG\center_2025_06_02_16_50_46_213.jpg,C:\myData\IMG\left_2025_06_02_16_50_46_213.jpg,C:\myData\IMG\right_2025_06_02_16_50_46_213.jpg,0,0,0,26.72451
C:\myData\IMG\center_2025_06_02_16_50_46_348.jpg,C:\myData\IMG\left_2025_06_02_16_50_46_348.jpg,C:\myData\IMG\right_2025_06_02_16_50_46_348.jpg,0,0,0,26.35003
C:\myData\IMG\center_2025_06_02_16_50_46_532.jpg,C:\myData\IMG\left_2025_06_02_16_50_46_532.jpg,C:\myData\IMG\right_2025_06_02_16_50_46_532.jpg,0,0,0,25.87553
C:\myData\IMG\center_2025_06_02_16_50_46_721.jpg,C:\myData\IMG\left_2025_06_02_16_50_46_721.jpg,C:\myData\IMG\right_2025_06_02_16_50_46_721.jpg,0,0,0,25.35767
C:\myData\IMG\center_2025_06_02_16_50_46_929.jpg,C:\myData\IMG\left_2025_06_02_16_50_46_929.jpg,C:\myData\IMG\right_2025_06_02_16_50_46_929.jpg,0,0,0,24.85
C:\myData\IMG\center_2025_06_02_16_50_47_141.jpg,C:\myData\IMG\left_2025_06_02_16_50_47_141.jpg,C:\myData\IMG\right_2025_06_02_16_50_47_141.jpg,0,0,0,24.30326
C:\myData\IMG\center_2025_06_02_16_50_47_339.jpg,C:\myData\IMG\left_2025_06_02_16_50_47_339.jpg,C:\myData\IMG\right_2025_06_02_16_50_47_339.jpg,-0.45,0,0,23.73822
C:\myData\IMG\center_2025_06_02_16_50_47_531.jpg,C:\myData\IMG\left_2025_06_02_16_50_47_531.jpg,C:\myData\IMG\right_2025_06_02_16_50_47_531.jpg,0,0,0,23.24075
C:\myData\IMG\center_2025_06_02_16_50_47_730.jpg,C:\myData\IMG\left_2025_06_02_16_50_47_730.jpg,C:\myData\IMG\right_2025_06_02_16_50_47_730.jpg,0,0,0,22.77723
C:\myData\IMG\center_2025_06_02_16_50_47_891.jpg,C:\myData\IMG\left_2025_06_02_16_50_47_891.jpg,C:\myData\IMG\right_2025_06_02_16_50_47_891.jpg,0,0,0,22.41319
C:\myData\IMG\center_2025_06_02_16_50_48_060.jpg,C:\myData\IMG\left_2025_06_02_16_50_48_060.jpg,C:\myData\IMG\right_2025_06_02_16_50_48_060.jpg,0,0,0,22.01
C:\myData\IMG\center_2025_06_02_16_50_48_256.jpg,C:\myData\IMG\left_2025_06_02_16_50_48_256.jpg,C:\myData\IMG\right_2025_06_02_16_50_48_256.jpg,0,0,0,21.61349
C:\myData\IMG\center_2025_06_02_16_50_48_443.jpg,C:\myData\IMG\left_2025_06_02_16_50_48_443.jpg,C:\myData\IMG\right_2025_06_02_16_50_48_443.jpg,0,0,0,21.18094
C:\myData\IMG\center_2025_06_02_16_50_48_624.jpg,C:\myData\IMG\left_2025_06_02_16_50_48_624.jpg,C:\myData\IMG\right_2025_06_02_16_50_48_624.jpg,-0.45,0,0,20.68329
C:\myData\IMG\center_2025_06_02_16_50_48_803.jpg,C:\myData\IMG\left_2025_06_02_16_50_48_803.jpg,C:\myData\IMG\right_2025_06_02_16_50_48_803.jpg,0,0,0,20.28828
C:\myData\IMG\center_2025_06_02_16_50_48_940.jpg,C:\myData\IMG\left_2025_06_02_16_50_48_940.jpg,C:\myData\IMG\right_2025_06_02_16_50_48_940.jpg,0,0,0,20.04719
C:\myData\IMG\center_2025_06_02_16_50_49_132.jpg,C:\myData\IMG\left_2025_06_02_16_50_49_132.jpg,C:\myData\IMG\right_2025_06_02_16_50_49_132.jpg,0,0,0,19.70424
C:\myData\IMG\center_2025_06_02_16_50_49_305.jpg,C:\myData\IMG\left_2025_06_02_16_50_49_305.jpg,C:\myData\IMG\right_2025_06_02_16_50_49_305.jpg,0,0,0,19.17058
C:\myData\IMG\center_2025_06_02_16_50_49_467.jpg,C:\myData\IMG\left_2025_06_02_16_50_49_467.jpg,C:\myData\IMG\right_2025_06_02_16_50_49_467.jpg,0,0,0,18.7627
C:\myData\IMG\center_2025_06_02_16_50_49_647.jpg,C:\myData\IMG\left_2025_06_02_16_50_49_647.jpg,C:\myData\IMG\right_2025_06_02_16_50_49_647.jpg,0,0,0,18.83732
C:\myData\IMG\center_2025_06_02_16_50_49_829.jpg,C:\myData\IMG\left_2025_06_02_16_50_49_829.jpg,C:\myData\IMG\right_2025_06_02_16_50_49_829.jpg,0,0,0,18.00965
C:\myData\IMG\center_2025_06_02_16_50_50_006.jpg,C:\myData\IMG\left_2025_06_02_16_50_50_006.jpg,C:\myData\IMG\right_2025_06_02_16_50_50_006.jpg,0,0,0,18.18547
C:\myData\IMG\center_2025_06_02_16_50_50_186.jpg,C:\myData\IMG\left_2025_06_02_16_50_50_186.jpg,C:\myData\IMG\right_2025_06_02_16_50_50_186.jpg,-0.45,0,0,17.26914
C:\myData\IMG\center_2025_06_02_16_50_50_368.jpg,C:\myData\IMG\left_2025_06_02_16_50_50_368.jpg,C:\myData\IMG\right_2025_06_02_16_50_50_368.jpg,0,0,0,17.43193
C:\myData\IMG\center_2025_06_02_16_50_50_687.jpg,C:\myData\IMG\left_2025_06_02_16_50_50_687.jpg,C:\myData\IMG\right_2025_06_02_16_50_50_687.jpg,0,0,0,16.57975
C:\myData\IMG\center_2025_06_02_16_50_50_867.jpg,C:\myData\IMG\left_2025_06_02_16_50_50_867.jpg,C:\myData\IMG\right_2025_06_02_16_50_50_867.jpg,0,0,0,16.81828
C:\myData\IMG\center_2025_06_02_16_50_51_047.jpg,C:\myData\IMG\left_2025_06_02_16_50_51_047.jpg,C:\myData\IMG\right_2025_06_02_16_50_51_047.jpg,0,0,0,16.49129
C:\myData\IMG\center_2025_06_02_16_50_51_227.jpg,C:\myData\IMG\left_2025_06_02_16_50_51_227.jpg,C:\myData\IMG\right_2025_06_02_16_50_51_227.jpg,0,0,0,16.23973
C:\myData\IMG\center_2025_06_02_16_50_51_404.jpg,C:\myData\IMG\left_2025_06_02_16_50_51_404.jpg,C:\myData\IMG\right_2025_06_02_16_50_51_404.jpg,0,0,0,15.4354
C:\myData\IMG\center_2025_06_02_16_50_51_580.jpg,C:\myData\IMG\left_2025_06_02_16_50_51_580.jpg,C:\myData\IMG\right_2025_06_02_16_50_51_580.jpg,0,0,0,15.68406
C:\myData\IMG\center_2025_06_02_16_50_51_756.jpg,C:\myData\IMG\left_2025_06_02_16_50_51_756.jpg,C:\myData\IMG\right_2025_06_02_16_50_51_756.jpg,-0.45,0,0,14.80239
C:\myData\IMG\center_2025_06_02_16_50_51_930.jpg,C:\myData\IMG\left_2025_06_02_16_50_51_930.jpg,C:\myData\IMG\right_2025_06_02_16_50_51_930.jpg,0,0,0,14.53529
C:\myData\IMG\center_2025_06_02_16_50_52_104.jpg,C:\myData\IMG\left_2025_06_02_16_50_52_104.jpg,C:\myData\IMG\right_2025_06_02_16_50_52_104.jpg,0,0,0,14.78419
C:\myData\IMG\center_2025_06_02_16_50_52_282.jpg,C:\myData\IMG\left_2025_06_02_16_50_52_282.jpg,C:\myData\IMG\right_2025_06_02_16_50_52_282.jpg,0,0,0,14.01549
C:\myData\IMG\center_2025_06_02_16_50_52_453.jpg,C:\myData\IMG\left_2025_06_02_16_50_52_453.jpg,C:\myData\IMG\right_2025_06_02_16_50_52_453.jpg,0,0,0,14.27349
C:\myData\IMG\center_2025_06_02_16_50_52_609.jpg,C:\myData\IMG\left_2025_06_02_16_50_52_609.jpg,C:\myData\IMG\right_2025_06_02_16_50_52_609.jpg,0,0,0,14.00336
C:\myData\IMG\center_2025_06_02_16_50_52_789.jpg,C:\myData\IMG\left_2025_06_02_16_50_52_789.jpg,C:\myData\IMG\right_2025_06_02_16_50_52_789.jpg,0,0,0,13.25588
C:\myData\IMG\center_2025_06_02_16_50_52_972.jpg,C:\myData\IMG\left_2025_06_02_16_50_52_972.jpg,C:\myData\IMG\right_2025_06_02_16_50_52_972.jpg,0,0,0,13.48105
C:\myData\IMG\center_2025_06_02_16_50_53_146.jpg,C:\myData\IMG\left_2025_06_02_16_50_53_146.jpg,C:\myData\IMG\right_2025_06_02_16_50_53_146.jpg,0,0,0,13.26118
C:\myData\IMG\center_2025_06_02_16_50_53_320.jpg,C:\myData\IMG\left_2025_06_02_16_50_53_320.jpg,C:\myData\IMG\right_2025_06_02_16_50_53_320.jpg,-0.45,0,0,12.40175
C:\myData\IMG\center_2025_06_02_16_50_53_484.jpg,C:\myData\IMG\left_2025_06_02_16_50_53_484.jpg,C:\myData\IMG\right_2025_06_02_16_50_53_484.jpg,0,0,0,12.59665
C:\myData\IMG\center_2025_06_02_16_50_53_647.jpg,C:\myData\IMG\left_2025_06_02_16_50_53_647.jpg,C:\myData\IMG\right_2025_06_02_16_50_53_647.jpg,0,0,0,12.32971
C:\myData\IMG\center_2025_06_02_16_50_53_815.jpg,C:\myData\IMG\left_2025_06_02_16_50_53_815.jpg,C:\myData\IMG\right_2025_06_02_16_50_53_815.jpg,0,0,0,12.13546
C:\myData\IMG\center_2025_06_02_16_50_53_986.jpg,C:\myData\IMG\left_2025_06_02_16_50_53_986.jpg,C:\myData\IMG\right_2025_06_02_16_50_53_986.jpg,0,0,0,11.68579
C:\myData\IMG\center_2025_06_02_16_50_54_153.jpg,C:\myData\IMG\left_2025_06_02_16_50_54_153.jpg,C:\myData\IMG\right_2025_06_02_16_50_54_153.jpg,0,0,0,11.49716
C:\myData\IMG\center_2025_06_02_16_50_54_328.jpg,C:\myData\IMG\left_2025_06_02_16_50_54_328.jpg,C:\myData\IMG\right_2025_06_02_16_50_54_328.jpg,0,0,0,11.51752
C:\myData\IMG\center_2025_06_02_16_50_54_513.jpg,C:\myData\IMG\left_2025_06_02_16_50_54_513.jpg,C:\myData\IMG\right_2025_06_02_16_50_54_513.jpg,0,0,0,11.41434
C:\myData\IMG\center_2025_06_02_16_50_54_682.jpg,C:\myData\IMG\left_2025_06_02_16_50_54_682.jpg,C:\myData\IMG\right_2025_06_02_16_50_54_682.jpg,-0.45,0,0,10.99647
C:\myData\IMG\center_2025_06_02_16_50_54_740.jpg,C:\myData\IMG\left_2025_06_02_16_50_54_740.jpg,C:\myData\IMG\right_2025_06_02_16_50_54_740.jpg,-0.8500001,0,0,10.63323
C:\myData\IMG\center_2025_06_02_16_50_54_908.jpg,C:\myData\IMG\left_2025_06_02_16_50_54_908.jpg,C:\myData\IMG\right_2025_06_02_16_50_54_908.jpg,0,0,0,10.32006
C:\myData\IMG\center_2025_06_02_16_50_55_072.jpg,C:\myData\IMG\left_2025_06_02_16_50_55_072.jpg,C:\myData\IMG\right_2025_06_02_16_50_55_072.jpg,0,0,0,10.15381
C:\myData\IMG\center_2025_06_02_16_50_55_241.jpg,C:\myData\IMG\left_2025_06_02_16_50_55_241.jpg,C:\myData\IMG\right_2025_06_02_16_50_55_241.jpg,0,0,0,9.97107
C:\myData\IMG\center_2025_06_02_16_50_55_397.jpg,C:\myData\IMG\left_2025_06_02_16_50_55_397.jpg,C:\myData\IMG\right_2025_06_02_16_50_55_397.jpg,0,0,0,9.831228
C:\myData\IMG\center_2025_06_02_16_50_55_543.jpg,C:\myData\IMG\left_2025_06_02_16_50_55_543.jpg,C:\myData\IMG\right_2025_06_02_16_50_55_543.jpg,0,0,0,9.673812
C:\myData\IMG\center_2025_06_02_16_50_55_706.jpg,C:\myData\IMG\left_2025_06_02_16_50_55_706.jpg,C:\myData\IMG\right_2025_06_02_16_50_55_706.jpg,0,0,0,9.518915
C:\myData\IMG\center_2025_06_02_16_50_55_870.jpg,C:\myData\IMG\left_2025_06_02_16_50_55_870.jpg,C:\myData\IMG\right_2025_06_02_16_50_55_870.jpg,0,0,0,9.366503
C:\myData\IMG\center_2025_06_02_16_50_56_032.jpg,C:\myData\IMG\left_2025_06_02_16_50_56_032.jpg,C:\myData\IMG\right_2025_06_02_16_50_56_032.jpg,0,0,0,9.216532
C:\myData\IMG\center_2025_06_02_16_50_56_193.jpg,C:\myData\IMG\left_2025_06_02_16_50_56_193.jpg,C:\myData\IMG\right_2025_06_02_16_50_56_193.jpg,0,0,0,9.068959
C:\myData\IMG\center_2025_06_02_16_50_56_356.jpg,C:\myData\IMG\left_2025_06_02_16_50_56_356.jpg,C:\myData\IMG\right_2025_06_02_16_50_56_356.jpg,0,0,0,8.92375
C:\myData\IMG\center_2025_06_02_16_50_56_517.jpg,C:\myData\IMG\left_2025_06_02_16_50_56_517.jpg,C:\myData\IMG\right_2025_06_02_16_50_56_517.jpg,-0.4,0,0,8.734902
C:\myData\IMG\center_2025_06_02_16_50_56_690.jpg,C:\myData\IMG\left_2025_06_02_16_50_56_690.jpg,C:\myData\IMG\right_2025_06_02_16_50_56_690.jpg,0,0,0,8.561154
C:\myData\IMG\center_2025_06_02_16_50_56_852.jpg,C:\myData\IMG\left_2025_06_02_16_50_56_852.jpg,C:\myData\IMG\right_2025_06_02_16_50_56_852.jpg,0,0,0,8.424101
C:\myData\IMG\center_2025_06_02_16_50_57_016.jpg,C:\myData\IMG\left_2025_06_02_16_50_57_016.jpg,C:\myData\IMG\right_2025_06_02_16_50_57_016.jpg,0,0,0,8.289264
C:\myData\IMG\center_2025_06_02_16_50_57_176.jpg,C:\myData\IMG\left_2025_06_02_16_50_57_176.jpg,C:\myData\IMG\right_2025_06_02_16_50_57_176.jpg,0,0,0,8.156548
C:\myData\IMG\center_2025_06_02_16_50_57_343.jpg,C:\myData\IMG\left_2025_06_02_16_50_57_343.jpg,C:\myData\IMG\right_2025_06_02_16_50_57_343.jpg,0,0,0,8.009778
C:\myData\IMG\center_2025_06_02_16_50_57_502.jpg,C:\myData\IMG\left_2025_06_02_16_50_57_502.jpg,C:\myData\IMG\right_2025_06_02_16_50_57_502.jpg,0,0,0,7.881533
C:\myData\IMG\center_2025_06_02_16_50_57_667.jpg,C:\myData\IMG\left_2025_06_02_16_50_57_667.jpg,C:\myData\IMG\right_2025_06_02_16_50_57_667.jpg,-0.4,0,0,7.714385
C:\myData\IMG\center_2025_06_02_16_50_57_828.jpg,C:\myData\IMG\left_2025_06_02_16_50_57_828.jpg,C:\myData\IMG\right_2025_06_02_16_50_57_828.jpg,-0.8000001,0,0,7.473557
C:\myData\IMG\center_2025_06_02_16_50_57_994.jpg,C:\myData\IMG\left_2025_06_02_16_50_57_994.jpg,C:\myData\IMG\right_2025_06_02_16_50_57_994.jpg,-1,0,0,7.215564
C:\myData\IMG\center_2025_06_02_16_50_58_148.jpg,C:\myData\IMG\left_2025_06_02_16_50_58_148.jpg,C:\myData\IMG\right_2025_06_02_16_50_58_148.jpg,-1,0,0,7.054182
C:\myData\IMG\center_2025_06_02_16_50_58_317.jpg,C:\myData\IMG\left_2025_06_02_16_50_58_317.jpg,C:\myData\IMG\right_2025_06_02_16_50_58_317.jpg,0,0,0,6.752812
C:\myData\IMG\center_2025_06_02_16_50_58_471.jpg,C:\myData\IMG\left_2025_06_02_16_50_58_471.jpg,C:\myData\IMG\right_2025_06_02_16_50_58_471.jpg,0,0,0,6.64377
C:\myData\IMG\center_2025_06_02_16_50_58_621.jpg,C:\myData\IMG\left_2025_06_02_16_50_58_621.jpg,C:\myData\IMG\right_2025_06_02_16_50_58_621.jpg,0,0,0,6.537399
C:\myData\IMG\center_2025_06_02_16_50_58_780.jpg,C:\myData\IMG\left_2025_06_02_16_50_58_780.jpg,C:\myData\IMG\right_2025_06_02_16_50_58_780.jpg,0,0,0,6.432733
C:\myData\IMG\center_2025_06_02_16_50_58_931.jpg,C:\myData\IMG\left_2025_06_02_16_50_58_931.jpg,C:\myData\IMG\right_2025_06_02_16_50_58_931.jpg,0,0,0,6.342525
C:\myData\IMG\center_2025_06_02_16_50_59_084.jpg,C:\myData\IMG\left_2025_06_02_16_50_59_084.jpg,C:\myData\IMG\right_2025_06_02_16_50_59_084.jpg,0,0,0,6.240979
C:\myData\IMG\center_2025_06_02_16_50_59_234.jpg,C:\myData\IMG\left_2025_06_02_16_50_59_234.jpg,C:\myData\IMG\right_2025_06_02_16_50_59_234.jpg,0,0,0,6.152674
C:\myData\IMG\center_2025_06_02_16_50_59_392.jpg,C:\myData\IMG\left_2025_06_02_16_50_59_392.jpg,C:\myData\IMG\right_2025_06_02_16_50_59_392.jpg,0,0,0,6.051875
C:\myData\IMG\center_2025_06_02_16_50_59_541.jpg,C:\myData\IMG\left_2025_06_02_16_50_59_541.jpg,C:\myData\IMG\right_2025_06_02_16_50_59_541.jpg,0,0.4460823,0,6.791061
C:\myData\IMG\center_2025_06_02_16_50_59_696.jpg,C:\myData\IMG\left_2025_06_02_16_50_59_696.jpg,C:\myData\IMG\right_2025_06_02_16_50_59_696.jpg,0,0.9140601,0,8.207979
C:\myData\IMG\center_2025_06_02_16_50_59_848.jpg,C:\myData\IMG\left_2025_06_02_16_50_59_848.jpg,C:\myData\IMG\right_2025_06_02_16_50_59_848.jpg,0,0.4577082,0,8.990052
C:\myData\IMG\center_2025_06_02_16_50_59_996.jpg,C:\myData\IMG\left_2025_06_02_16_50_59_996.jpg,C:\myData\IMG\right_2025_06_02_16_50_59_996.jpg,0,0.8991003,0,10.34672
C:\myData\IMG\center_2025_06_02_16_51_00_152.jpg,C:\myData\IMG\left_2025_06_02_16_51_00_152.jpg,C:\myData\IMG\right_2025_06_02_16_51_00_152.jpg,0,0.4289598,0,11.04514
C:\myData\IMG\center_2025_06_02_16_51_00_302.jpg,C:\myData\IMG\left_2025_06_02_16_51_00_302.jpg,C:\myData\IMG\right_2025_06_02_16_51_00_302.jpg,0,0,0,10.9004
C:\myData\IMG\center_2025_06_02_16_51_00_455.jpg,C:\myData\IMG\left_2025_06_02_16_51_00_455.jpg,C:\myData\IMG\right_2025_06_02_16_51_00_455.jpg,0,0.4631625,0,11.67478
C:\myData\IMG\center_2025_06_02_16_51_00_604.jpg,C:\myData\IMG\left_2025_06_02_16_51_00_604.jpg,C:\myData\IMG\right_2025_06_02_16_51_00_604.jpg,0,0.9042666,0,12.98612
C:\myData\IMG\center_2025_06_02_16_51_00_861.jpg,C:\myData\IMG\left_2025_06_02_16_51_00_861.jpg,C:\myData\IMG\right_2025_06_02_16_51_00_861.jpg,0,0.4461369,0,13.56674
C:\myData\IMG\center_2025_06_02_16_51_01_010.jpg,C:\myData\IMG\left_2025_06_02_16_51_01_010.jpg,C:\myData\IMG\right_2025_06_02_16_51_01_010.jpg,0,0.9039861,0,14.90646
C:\myData\IMG\center_2025_06_02_16_51_01_155.jpg,C:\myData\IMG\left_2025_06_02_16_51_01_155.jpg,C:\myData\IMG\right_2025_06_02_16_51_01_155.jpg,0,0.4540485,0,15.87368
C:\myData\IMG\center_2025_06_02_16_51_01_306.jpg,C:\myData\IMG\left_2025_06_02_16_51_01_306.jpg,C:\myData\IMG\right_2025_06_02_16_51_01_306.jpg,0,0.05168968,0,15.25972
C:\myData\IMG\center_2025_06_02_16_51_01_456.jpg,C:\myData\IMG\left_2025_06_02_16_51_01_456.jpg,C:\myData\IMG\right_2025_06_02_16_51_01_456.jpg,0,0,0,15.02379
C:\myData\IMG\center_2025_06_02_16_51_01_609.jpg,C:\myData\IMG\left_2025_06_02_16_51_01_609.jpg,C:\myData\IMG\right_2025_06_02_16_51_01_609.jpg,0,0,0,14.84737
C:\myData\IMG\center_2025_06_02_16_51_01_761.jpg,C:\myData\IMG\left_2025_06_02_16_51_01_761.jpg,C:\myData\IMG\right_2025_06_02_16_51_01_761.jpg,0,0,0,15.15276
C:\myData\IMG\center_2025_06_02_16_51_01_910.jpg,C:\myData\IMG\left_2025_06_02_16_51_01_910.jpg,C:\myData\IMG\right_2025_06_02_16_51_01_910.jpg,0,0,0,14.91308
C:\myData\IMG\center_2025_06_02_16_51_02_085.jpg,C:\myData\IMG\left_2025_06_02_16_51_02_085.jpg,C:\myData\IMG\right_2025_06_02_16_51_02_085.jpg,0,0,0,14.67877
C:\myData\IMG\center_2025_06_02_16_51_02_233.jpg,C:\myData\IMG\left_2025_06_02_16_51_02_233.jpg,C:\myData\IMG\right_2025_06_02_16_51_02_233.jpg,0,0,0,14.44218
C:\myData\IMG\center_2025_06_02_16_51_02_391.jpg,C:\myData\IMG\left_2025_06_02_16_51_02_391.jpg,C:\myData\IMG\right_2025_06_02_16_51_02_391.jpg,0,0,0,13.76121
C:\myData\IMG\center_2025_06_02_16_51_02_541.jpg,C:\myData\IMG\left_2025_06_02_16_51_02_541.jpg,C:\myData\IMG\right_2025_06_02_16_51_02_541.jpg,0,0,0,13.45916
C:\myData\IMG\center_2025_06_02_16_51_02_688.jpg,C:\myData\IMG\left_2025_06_02_16_51_02_688.jpg,C:\myData\IMG\right_2025_06_02_16_51_02_688.jpg,0,0,0,13.18791
C:\myData\IMG\center_2025_06_02_16_51_02_823.jpg,C:\myData\IMG\left_2025_06_02_16_51_02_823.jpg,C:\myData\IMG\right_2025_06_02_16_51_02_823.jpg,0,0,0,13.58687
C:\myData\IMG\center_2025_06_02_16_51_02_962.jpg,C:\myData\IMG\left_2025_06_02_16_51_02_962.jpg,C:\myData\IMG\right_2025_06_02_16_51_02_962.jpg,-0.35,0,0,12.7667
